GUID,Id,Kostengruppe,Best_Predicted_Kostengruppe
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8d01,5999873,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8d06,5999878,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8d07,5999879,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8d04,5999876,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8d05,5999877,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8d08,5999880,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8d09,5999881,331,331
6cd2beaf-8211-4086-b8b5-ca761d55fedd-0057296d,5712237,342,342
6cd2beaf-8211-4086-b8b5-ca761d55fedd-00572964,5712228,342,342
ad9adfe2-3941-4dcd-aa25-0bcbbf4d50ce-0056d6d5,5691093,341,341
fef50a18-a951-48ef-955d-e74fb742f0a8-00807841,8419393,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807843,8419395,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807842,8419394,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807845,8419397,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807844,8419396,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807847,8419399,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00807846,8419398,346,346
3e959ffb-3bc7-4afe-81a0-5be4b9990b6d-008107d8,8459428,346,346
3e959ffb-3bc7-4afe-81a0-5be4b9990b6d-008107d9,8459429,346,346
3e959ffb-3bc7-4afe-81a0-5be4b9990b6d-008107dc,8459430,346,346
3e959ffb-3bc7-4afe-81a0-5be4b9990b6d-008107dd,8459431,346,346
3e959ffb-3bc7-4afe-81a0-5be4b9990b6d-008107de,8459432,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7ed2,8355538,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7ed3,8355539,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7ed1,8355537,346,346
72a06dcb-94a2-4cae-984b-eaf18a823fca-007f7ed4,8355540,346,346
6cd2beaf-8211-4086-b8b5-ca761d55fedd-005729ae,5712302,342,342
6cd2beaf-8211-4086-b8b5-ca761d55fedd-005728ab,5712043,342,342
a2d24152-9390-45ba-ae24-75f4561b06b0-009cab89,10267529,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cab8f,10267535,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cab8d,10267533,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cab8e,10267534,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cab8b,10267531,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cab8c,10267532,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cab8a,10267530,345,345
04b66884-2d9b-4b54-9b96-74f9e4a1e5e4-0083182b,8591403,345,345
3e8e3844-d42e-4521-a170-3b335582d4ff-00683463,6829155,346,346
3e8e3844-d42e-4521-a170-3b335582d4ff-00683464,6829156,346,346
428515c2-fa29-482a-a172-25e0fd7be3b1-00a55b0c,10836748,342,342
94fc5799-9589-4442-8681-1ed62493cf20-009cf119,10285337,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cf11e,10285342,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cf11d,10285341,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cf11f,10285343,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cf11a,10285338,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cf11c,10285340,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cf11b,10285339,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b2d,10292013,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b2c,10292012,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b2b,10292011,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b2a,10292010,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b27,10292007,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b26,10292006,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b25,10292005,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b24,10292004,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b23,10292003,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b22,10292002,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b21,10292001,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b20,10292000,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b29,10292009,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0b28,10292008,345,345
42512d5a-be40-441e-81fd-cfffd6e50db2-00a8376e,11024238,332,332
44597f10-b145-47ca-be62-e7a2c5ddd1a1-009c1d90,10243702,335,335
44597f10-b145-47ca-be62-e7a2c5ddd1a1-009c1c9f,10243693,335,335
0002c288-bff5-40dd-b183-2d38157c2b26-00812f4e,8468080,346,346
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c6d02,10251522,345,345
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c6d03,10251523,345,345
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084955f,8688991,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084955d,8688989,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084945f,8688735,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084945d,8688733,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084945e,8688734,335,335
2c3bb12c-0b08-4b12-be4e-bbd5c09cd01f-00af4404,11486212,345,345
61cc226a-d50e-4c74-9a8a-d785ed9208ca-007f8bac,8358828,346,346
61cc226a-d50e-4c74-9a8a-d785ed9208ca-007f8caf,8359087,346,346
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-005733d2,5714898,345,345
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-005730db,5714139,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb144,6009156,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb142,6009154,342,342
1073c111-df3a-40ad-8e48-8203978be9ca-009afdcd,10157517,336,336
1073c111-df3a-40ad-8e48-8203978be9ca-009af5c5,10155461,345,345
4c1a2062-26ea-479b-ae17-fe190b0c8aac-008042a5,8406053,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-008042a4,8406052,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-008042a7,8406055,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-008042a6,8406054,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-008042a3,8406051,346,346
a58c9074-dcf6-4716-b142-276c1841c2bf-00725da9,7495081,345,345
c720ae94-2db6-469c-9e50-f305ae4d1899-0056df6e,5693294,346,346
ac0fdd2f-328b-4fa2-a86c-f32b7702080a-009ab69f,10139295,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca670,10266224,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cae70,10268272,345,345
55ef7284-1dd5-4130-a53c-d8773c281fcd-0056f548,5698888,342,342
6319cd97-bafd-45ed-92fc-f175f957a4e4-0056cd3b,5688635,342,342
42e63bf5-2bc4-4b94-9994-06c57d2eaee1-009ad569,10147177,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7a0,6010784,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7a1,6010785,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb7a2,6010786,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a8,6009256,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a9,6009257,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a6,6009254,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a7,6009255,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a4,6009252,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a5,6009253,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a2,6009250,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a3,6009251,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a0,6009248,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1a1,6009249,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1af,6009263,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1ad,6009261,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1ae,6009262,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1ab,6009259,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1ac,6009260,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005bb1aa,6009258,346,346
7f065e33-b28a-42a5-aeb9-6e6f30dbee16-009b0da1,10161569,336,336
8838795e-bf03-4ec8-b4d0-07e4dc98750d-0063457d,6505853,335,335
8838795e-bf03-4ec8-b4d0-07e4dc98750d-0063457c,6505852,335,335
086b3088-f45b-49b1-91b5-ce46c9e8e7c0-0067ce75,6803061,341,341
d7daed18-65e6-4359-a2f6-75540411b837-00844ea8,8670888,335,335
d7daed18-65e6-4359-a2f6-75540411b837-00844ea4,8670884,335,335
d7daed18-65e6-4359-a2f6-75540411b837-00844ea6,8670886,335,335
ef5b9d1c-7663-4561-b198-8992f6da61cb-0059fd80,5904314,332,332
bc674bf0-292e-456e-ae54-b99087045479-006eda01,7265819,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eda02,7265820,335,335
effbe8c2-7893-4748-a8f5-35fb148d2201-0056f21e,5698078,341,341
a2d24152-9390-45ba-ae24-75f4561b06b0-009c7d0a,10256092,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c7a07,10256082,345,345
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785f37,7888695,346,346
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785f36,7888694,346,346
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785f39,7888697,346,346
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785f38,7888696,346,346
a2d24152-9390-45ba-ae24-75f4561b06b0-009c80db,10256603,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c8ad9,10259161,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c8ad8,10259160,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c8ad7,10259159,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009c8ada,10259162,345,345
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a967,8431975,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a966,8431974,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a96c,8431980,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a96b,8431979,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a96a,8431978,346,346
3795c249-b512-4efb-9acb-a8afff06195e-009d109e,10293406,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d109d,10293405,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d109f,10293407,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d109a,10293402,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d109c,10293404,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d109b,10293403,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d119e,10293662,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d119f,10293663,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1099,10293401,345,345
71c2ea3e-d703-4227-a21e-511ce8f5b9b6-00572268,5710440,346,346
71c2ea3e-d703-4227-a21e-511ce8f5b9b6-00572264,5710436,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056db19,5692185,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056dd14,5692692,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056db1e,5692190,346,346
bc674bf0-292e-456e-ae54-b99087045479-006ee219,7266841,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee21c,7266844,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ee21a,7266842,335,335
0383b83e-943b-4e02-a65a-b0bb044ad171-0059d561,5887329,345,345
0383b83e-943b-4e02-a65a-b0bb044ad171-0059d560,5887328,345,345
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec466,6210662,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec467,6210663,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec464,6210660,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec465,6210661,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec463,6210659,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec460,6210656,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec468,6210664,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec469,6210665,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec46f,6210671,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec46d,6210669,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec46e,6210670,335,335
de31221e-3c9a-41f3-a4d2-de9da4d300e2-005ec46a,6210666,335,335
1f7dda17-8368-4b30-a8c5-c1090db46409-009c4654,10241620,345,345
1f7dda17-8368-4b30-a8c5-c1090db46409-009c4253,10240595,345,345
1f7dda17-8368-4b30-a8c5-c1090db46409-009c4d5d,10243421,345,345
353e984c-bf8c-4943-ad7c-845d8c89c223-00a20ee8,10626720,332,332
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f54e8,6247656,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f54e9,6247657,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f54e2,6247650,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f54e3,6247651,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f54e4,6247652,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f54e5,6247653,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f54e6,6247654,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f54e7,6247655,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f53e5,6247397,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f53e4,6247396,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f53e3,6247395,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f53e2,6247394,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5dee,6249966,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5def,6249967,331,331
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b9cb4,6003892,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b9cb5,6003893,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b9cb6,6003894,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b9cb0,6003888,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b9cb1,6003889,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b9cb2,6003890,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b9cb3,6003891,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa8f,6007439,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa8d,6007437,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa8e,6007438,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa8b,6007435,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa8c,6007436,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa8a,6007434,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa88,6007432,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa89,6007433,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa86,6007430,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa87,6007431,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa84,6007428,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa85,6007429,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa82,6007426,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa83,6007427,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa80,6007424,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baa81,6007425,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba982,6007170,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba980,6007168,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba981,6007169,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba38d,6005645,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba38e,6005646,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba38f,6005647,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba38a,6005642,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba38b,6005643,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba38c,6005644,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba388,6005640,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba389,6005641,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba384,6005636,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba385,6005637,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba386,6005638,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba387,6005639,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba380,6005632,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba381,6005633,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba382,6005634,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba383,6005635,346,346
04b1094a-088e-4bde-bdc7-c853898aeed9-009c640f,10249231,345,345
04b1094a-088e-4bde-bdc7-c853898aeed9-009c670f,10249999,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6818,11495448,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6819,11495449,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6816,11495446,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6817,11495447,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6814,11495444,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6815,11495445,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6812,11495442,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6813,11495443,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6810,11495440,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6811,11495441,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af681f,11495455,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af681d,11495453,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af681e,11495454,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af681b,11495451,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af681c,11495452,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af681a,11495450,345,345
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd4,5999572,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd5,5999573,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd6,5999574,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd7,5999575,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd0,5999568,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd1,5999569,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd2,5999570,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd3,5999571,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd8,5999576,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bd9,5999577,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bdd,5999581,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bde,5999582,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bdf,5999583,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bda,5999578,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bdb,5999579,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bdc,5999580,331,331
3795c249-b512-4efb-9acb-a8afff06195e-009d1144,10293572,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1145,10293573,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1146,10293574,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1147,10293575,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1141,10293569,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1142,10293570,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1143,10293571,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1148,10293576,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d1149,10293577,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d114d,10293581,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d114e,10293582,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d114f,10293583,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d114a,10293578,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d114b,10293579,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d114c,10293580,345,345
bf13e0e3-8376-416a-9d4d-6c6593c2af0c-005f671a,6252314,332,332
4ca52816-668b-4024-a521-0a2b655dbb71-008de18d,9298317,332,332
4ca52816-668b-4024-a521-0a2b655dbb71-008ded8f,9301391,335,335
44597f10-b145-47ca-be62-e7a2c5ddd1a1-009c1bf9,10243684,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f552a,6247722,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f552b,6247723,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5529,6247721,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5528,6247720,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5525,6247717,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5524,6247716,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5527,6247719,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5526,6247718,331,331
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baacf,6007503,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baacd,6007501,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baace,6007502,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baacb,6007499,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005baacc,6007500,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c6,6007238,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c7,6007239,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c4,6007236,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c5,6007237,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c2,6007234,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c3,6007235,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c0,6007232,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c1,6007233,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba9c8,6007240,345,345
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba3c4,6005700,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba3c5,6005701,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba3c6,6005702,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba3c0,6005696,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba3c1,6005697,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba3c2,6005698,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005ba3c3,6005699,341,341
34797bc6-903c-4b2d-baba-567340fc3205-009b27c0,10168256,336,336
34797bc6-903c-4b2d-baba-567340fc3205-009b26c3,10168003,345,345
34797bc6-903c-4b2d-baba-567340fc3205-009b2dc6,10169798,345,345
56854760-9c59-429a-8a85-b8050f21570a-009ad276,10146422,345,345
efb62dbb-90a8-4898-8ea8-a572f585b08d-008735d2,8861138,335,335
efb62dbb-90a8-4898-8ea8-a572f585b08d-008735d1,8861137,335,335
efb62dbb-90a8-4898-8ea8-a572f585b08d-008735d8,8861144,335,335
cb6ce783-82ce-4b27-81a2-b21fdd4f5bb4-007271bd,7500221,345,345
cb6ce783-82ce-4b27-81a2-b21fdd4f5bb4-007271bc,7500220,345,345
366c7d0d-be07-4a6d-a409-4b61f629d5aa-0057c92f,5753135,341,341
366c7d0d-be07-4a6d-a409-4b61f629d5aa-0057c92d,5753133,341,341
366c7d0d-be07-4a6d-a409-4b61f629d5aa-0057c92e,5753134,341,341
be4d2bb9-555b-43de-a812-6ec9189d168c-009aea4f,10152527,336,336
ac0fdd2f-328b-4fa2-a86c-f32b7702080a-009aab93,10136467,345,345
94827705-a14c-4798-afee-ab9d37d10909-005f785c,6256732,335,335
94827705-a14c-4798-afee-ab9d37d10909-005f785b,6256731,335,335
94827705-a14c-4798-afee-ab9d37d10909-005f785a,6256730,335,335
94827705-a14c-4798-afee-ab9d37d10909-005f745c,6255708,335,335
cf33955d-cd16-4b37-b39f-0baf2a8079d3-00681571,6821233,346,346
cf33955d-cd16-4b37-b39f-0baf2a8079d3-00681570,6821232,346,346
bf64ab05-d314-4b74-b292-01f627a9e446-009470ad,9728173,345,345
fef50a18-a951-48ef-955d-e74fb742f0a8-00808223,8421923,346,346
fef50a18-a951-48ef-955d-e74fb742f0a8-00808222,8421922,346,346
d4996a23-ae07-4de8-8c28-10b1f40a7bbf-0099b572,10073772,345,345
bc674bf0-292e-456e-ae54-b99087045479-006ef633,7271987,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ef632,7271986,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ef631,7271985,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ef636,7271990,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ef336,7271222,335,335
bc674bf0-292e-456e-ae54-b99087045479-006ef337,7271223,335,335
